wb_id,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,gene_names,gene_name,score,human_symbol
WBGene00010916,5.51264788196982e-114,0.0142757698373291,0.013,0.001,1.01846169619392e-109,Sensory,WBGene00010916,M110.8,WBGene00010916,0.012,
WBGene000774551,7.03070993977755e-114,0.0253442323959283,0.033,0.009,1.2989236613739e-109,Sensory,WBGene00077455,NA,WBGene000774551,0.024,
WBGene00015216,9.6812996278877e-114,0.0206373798535404,0.016,0.002,1.78862010625225e-109,Sensory,WBGene00015216,valv-1,WBGene00015216,0.014,CRIP1
WBGene00005850,1.10430138889945e-113,0.0105844890618482,0.01,0,2.04019681599173e-109,Sensory,WBGene00005850,srw-103,WBGene00005850,0.01,
WBGene00005448,1.5237819823903e-113,0.0104119586237477,0.01,0,2.81518721246608e-109,Sensory,WBGene00005448,srh-241,WBGene00005448,0.01,
WBGene00005087,1.76988067935892e-113,0.0118685809906413,0.01,0,3.26985455511561e-109,Sensory,WBGene00005087,srd-9,WBGene00005087,0.01,
WBGene00015615,1.86315885136856e-113,0.0125537418202504,0.01,0,3.44218597790341e-109,Sensory,WBGene00015615,fbxc-48,WBGene00015615,0.01,
WBGene00001535,2.05807381363978e-113,0.0204556199887542,0.012,0.001,3.80229137069949e-109,Sensory,WBGene00001535,gcy-8,WBGene00001535,0.011,NPR2
WBGene00003854,2.93671780937772e-113,0.0106345349184082,0.01,0,5.42558615282535e-109,Sensory,WBGene00003854,odr-7,WBGene00003854,0.01,NR2C2
WBGene00007495,3.08726936145682e-113,0.0115110708365033,0.011,0,5.70373014529147e-109,Sensory,WBGene00007495,C09G9.5,WBGene00007495,0.011,
WBGene00022498,4.18036861734306e-113,0.0104193949210846,0.01,0,7.7232310205413e-109,Sensory,WBGene00022498,hsd-2,WBGene00022498,0.01,SDR42E2
WBGene00010186,4.22082264134277e-113,0.0104576030994589,0.01,0,7.79796982988077e-109,Sensory,WBGene00010186,nhr-283,WBGene00010186,0.01,RXRA
WBGene00003608,5.58812666265824e-113,0.00989240848122323,0.009,0,1.03240640092611e-108,Sensory,WBGene00003608,nhr-9,WBGene00003608,0.009,ESRRA
WBGene000080211,1.09072744547956e-112,0.0329770972431795,0.048,0.017,2.01511895552349e-108,Sensory,WBGene00008021,NA,WBGene000080211,0.031,
WBGene00018995,1.19610599249614e-112,0.0287321709597653,0.037,0.011,2.20980582113662e-108,Sensory,WBGene00018995,ccpp-1,WBGene00018995,0.026,AGTPBP1
WBGene00022606,1.24301474233928e-112,0.0113363353577153,0.011,0,2.29646973647182e-108,Sensory,WBGene00022606,dmsr-9,WBGene00022606,0.011,
WBGene00014827,2.82844943469663e-112,0.0111458449094544,0.009,0,5.22556033060202e-108,Sensory,WBGene00014827,,WBGene00014827,0.009,
WBGene00014001,4.41905679617071e-112,0.0151621300096835,0.015,0.001,8.1642074309254e-108,Sensory,WBGene00014001,pyk-2,WBGene00014001,0.014,PKM
WBGene00005058,4.6358208205128e-112,0.0109074890186484,0.01,0,8.5646789658974e-108,Sensory,WBGene00005058,sra-32,WBGene00005058,0.01,
WBGene00009827,8.04384043702134e-112,0.0112028301806675,0.01,0,1.48609952073969e-107,Sensory,WBGene00009827,hmg-6,WBGene00009827,0.01,TOX4
WBGene00006678,9.44096334119961e-112,0.014340706448384,0.01,0,1.74421797728663e-107,Sensory,WBGene00006678,twk-25,WBGene00006678,0.01,KCNK16
WBGene00021075,1.35723472740034e-111,0.0111138020676221,0.011,0,2.50749115887212e-107,Sensory,WBGene00021075,sms-5,WBGene00021075,0.011,SGMS1
WBGene00005977,2.43174255856534e-111,0.0110983806659743,0.01,0,4.49264437694947e-107,Sensory,WBGene00005977,srx-86,WBGene00005977,0.01,
WBGene00005669,4.80447341881297e-111,0.0107614970802249,0.01,0,8.87626464125695e-107,Sensory,WBGene00005669,sru-6,WBGene00005669,0.01,
WBGene000091191,6.51517007481075e-111,0.123252874312689,0.7,0.637,1.20367767132129e-106,Sensory,WBGene00009119,NA,WBGene000091191,0.0629999999999999,NME1
WBGene00014745,7.24246611331003e-111,0.010001671342552,0.009,0,1.33804561443403e-106,Sensory,WBGene00014745,,WBGene00014745,0.009,
WBGene00007749,1.2387434816144e-110,0.00993848078300534,0.01,0,2.28857858228261e-106,Sensory,WBGene00007749,ceh-79,WBGene00007749,0.01,
WBGene00022788,2.12013827563138e-110,0.040729386776888,0.056,0.022,3.91695546422897e-106,Sensory,WBGene00022788,slc-17.7,WBGene00022788,0.034,SLC17A5
WBGene00018111,2.44612271871262e-110,0.012002409731789,0.01,0,4.51921172282157e-106,Sensory,WBGene00018111,F36H9.2,WBGene00018111,0.01,
WBGene00013812,2.72200362879277e-110,0.0113952294963342,0.01,0,5.02890170419465e-106,Sensory,WBGene00013812,Y116A8C.40,WBGene00013812,0.01,
WBGene00007253,2.7692988825781e-110,0.0540667651923935,0.1,0.052,5.11627968556304e-106,Sensory,WBGene00007253,C01H6.3,WBGene00007253,0.048,
WBGene000176711,4.06594295900715e-110,0.10909332118989,0.889,0.773,7.51182961676572e-106,Sensory,WBGene00017671,NA,WBGene000176711,0.116,PAM
WBGene00005206,4.9997318281615e-110,0.00982960279968724,0.009,0,9.23700455252837e-106,Sensory,WBGene00005206,,WBGene00005206,0.009,
WBGene00006229,5.86595450676176e-110,0.0101566215724508,0.01,0,1.08373509512423e-105,Sensory,WBGene00006229,str-187,WBGene00006229,0.01,
WBGene00005065,9.75193501019894e-110,0.00963513559156251,0.009,0,1.80166999313425e-105,Sensory,WBGene00005065,sra-39,WBGene00005065,0.009,
WBGene00006143,1.22940481469763e-109,0.0104532591241303,0.009,0,2.27132539515387e-105,Sensory,WBGene00006143,str-84,WBGene00006143,0.009,
WBGene000016761,1.38947461441083e-109,0.0272145963324068,0.034,0.01,2.56705435012402e-105,Sensory,WBGene00001676,NA,WBGene000016761,0.024,GNAT2
WBGene001951431,1.80505989718446e-109,0.0729779612447254,0.042,0.014,3.33484816004829e-105,Sensory,WBGene00195143,NA,WBGene001951431,0.028,
WBGene00284861,1.92801735002581e-109,0.0163788973270012,0.01,0,3.56201205417268e-105,Sensory,WBGene00284861,C30G12.11,WBGene00284861,0.01,
WBGene00005808,2.50101762765834e-109,0.0105416571776927,0.009,0,4.62063006709878e-105,Sensory,WBGene00005808,srw-61,WBGene00005808,0.009,
WBGene00022229,2.58757007107929e-109,0.0124458067269287,0.012,0.001,4.78053570631898e-105,Sensory,WBGene00022229,,WBGene00022229,0.011,
WBGene00020900,2.82955727556221e-109,0.01094057722247,0.011,0,5.22760706660119e-105,Sensory,WBGene00020900,T28F2.1,WBGene00020900,0.011,
WBGene00007751,4.45254456235086e-109,0.020390649680931,0.024,0.005,8.22607607894322e-105,Sensory,WBGene00007751,C26G2.2,WBGene00007751,0.019,
WBGene00005315,4.93114955016351e-109,0.010210500280125,0.009,0,9.11029879392708e-105,Sensory,WBGene00005315,srh-95,WBGene00005315,0.009,
WBGene00005144,1.26525245318534e-108,0.0104760960430168,0.009,0,2.33755390725992e-104,Sensory,WBGene00005144,srd-67,WBGene00005144,0.009,
WBGene00016091,1.31669744536802e-108,0.0105607313807311,0.01,0,2.43259853031742e-104,Sensory,WBGene00016091,nhr-30,WBGene00016091,0.01,NR1D1
WBGene00202280,1.36660506022738e-108,0.0107247542058213,0.011,0,2.52480284877009e-104,Sensory,WBGene00202280,Y108G3AL.9,WBGene00202280,0.011,
WBGene00011090,1.50070510363069e-108,0.00979202126607697,0.009,0,2.77255267895771e-104,Sensory,WBGene00011090,R07B7.6,WBGene00011090,0.009,GCNT3
WBGene00012216,1.99102047621497e-108,0.091846943649522,0.253,0.178,3.67841032980717e-104,Sensory,WBGene00012216,W02D9.10,WBGene00012216,0.075,
WBGene00009940,2.60898813576092e-108,0.0303874129654689,0.04,0.013,4.82010558081829e-104,Sensory,WBGene00009940,strl-1,WBGene00009940,0.027,STAR
WBGene00005599,3.15112191183369e-108,0.0121279136560635,0.009,0,5.82169773211274e-104,Sensory,WBGene00005599,srj-11,WBGene00005599,0.009,
WBGene00008603,4.35533980292672e-108,0.0131941993197081,0.013,0.001,8.04649028590712e-104,Sensory,WBGene00008603,F09B9.4,WBGene00008603,0.012,
WBGene00007456,4.74823207069056e-108,0.0098428909799473,0.009,0,8.77235875060081e-104,Sensory,WBGene00007456,srz-29,WBGene00007456,0.009,
WBGene00005106,6.3220735393436e-108,0.0273734227210817,0.009,0,1.16800308639373e-103,Sensory,WBGene00005106,srd-28,WBGene00005106,0.009,
WBGene00006870,1.28446719131252e-107,0.0304320254765838,0.035,0.01,2.37305313594988e-103,Sensory,WBGene00006870,vab-3,WBGene00006870,0.025,PAX4
WBGene00010189,1.7193770122434e-107,0.0106737624965105,0.01,0,3.17654903011969e-103,Sensory,WBGene00010189,F57B1.6,WBGene00010189,0.01,
WBGene00015076,3.08692624370478e-107,0.0136633834875006,0.013,0.001,5.70309623524458e-103,Sensory,WBGene00015076,B0238.12,WBGene00015076,0.012,
WBGene00194657,3.65049655410029e-107,0.0143344708345982,0.014,0.001,6.74429238370029e-103,Sensory,WBGene00194657,,WBGene00194657,0.013,
WBGene00044568,4.12380352318181e-107,0.12969376872029,0.031,0.009,7.61872700907839e-103,Sensory,WBGene00044568,ntc-1,WBGene00044568,0.022,
WBGene00017306,6.24434340394324e-107,0.0135273997988067,0.012,0.001,1.15364244387851e-102,Sensory,WBGene00017306,F09F9.1,WBGene00017306,0.011,
WBGene00014943,6.38826851921791e-107,0.00976917685979805,0.009,0,1.18023260892551e-102,Sensory,WBGene00014943,,WBGene00014943,0.009,
WBGene00044116,6.38964522731777e-107,0.0096048176565644,0.009,0,1.18048695574696e-102,Sensory,WBGene00044116,srxa-13,WBGene00044116,0.009,
WBGene00044283,7.20453278463116e-107,0.0177730329407764,0.019,0.003,1.33103743196061e-102,Sensory,WBGene00044283,spp-22,WBGene00044283,0.016,
WBGene00001330,1.00547964258898e-106,0.0150410916514946,0.017,0.002,1.85762363968314e-102,Sensory,WBGene00001330,eps-8,WBGene00001330,0.015,EPS8
WBGene00009569,1.21568393021252e-106,0.010301049952265,0.009,0,2.24597606106764e-102,Sensory,WBGene00009569,srz-66,WBGene00009569,0.009,
WBGene00010387,1.65457087969414e-106,0.0101202020525919,0.009,0,3.05681970023493e-102,Sensory,WBGene00010387,H12D21.11,WBGene00010387,0.009,
WBGene00011728,2.7639386586289e-106,0.0115605855541853,0.01,0,5.10637667181689e-102,Sensory,WBGene00011728,,WBGene00011728,0.01,
WBGene00006775,3.171869734628e-106,0.0268296996193677,0.017,0.002,5.86002933472524e-102,Sensory,WBGene00006775,unc-39,WBGene00006775,0.015,SIX5
WBGene00044093,3.23114420728856e-106,0.0097905204978845,0.009,0,5.96953892296562e-102,Sensory,WBGene00044093,,WBGene00044093,0.009,
WBGene00005364,3.23375965345454e-106,0.00926697180455983,0.009,0,5.97437095975727e-102,Sensory,WBGene00005364,srh-148,WBGene00005364,0.009,
WBGene000021101,3.46913777827286e-106,0.028250516994947,0.038,0.012,6.40923204535911e-102,Sensory,WBGene00002110,NA,WBGene000021101,0.026,
WBGene00005375,4.06702028175701e-106,0.00971269151098408,0.009,0,7.51381997054607e-102,Sensory,WBGene00005375,srh-159,WBGene00005375,0.009,
WBGene00009595,4.1001746413767e-106,0.0137436956746236,0.01,0,7.57507264994344e-102,Sensory,WBGene00009595,cbp-3,WBGene00009595,0.01,CREBBP
WBGene00015448,7.1483114627113e-106,0.0170874335147781,0.017,0.002,1.32065054273591e-101,Sensory,WBGene00015448,srab-3,WBGene00015448,0.015,
WBGene00005317,1.63602005333267e-105,0.00920729224881628,0.009,0,3.02254704853211e-101,Sensory,WBGene00005317,srh-98,WBGene00005317,0.009,
WBGene00005057,2.05032487625941e-105,0.0104285111683624,0.009,0,3.78797520888926e-101,Sensory,WBGene00005057,sra-31,WBGene00005057,0.009,
WBGene00005130,3.11172166336404e-105,0.0094196875326841,0.009,0,5.74890577306507e-101,Sensory,WBGene00005130,,WBGene00005130,0.009,
WBGene00219362,3.86312587954345e-105,0.0165604653981754,0.014,0.001,7.13712506245653e-101,Sensory,WBGene00219362,ZK470.14,WBGene00219362,0.013,
WBGene000191661,4.83633644214746e-105,0.0166881965558592,0.019,0.003,8.93513157686744e-101,Sensory,WBGene00019166,NA,WBGene000191661,0.016,ATP8B1
WBGene00017297,5.48474602620216e-105,0.266751425257842,0.075,0.037,1.01330682834085e-100,Sensory,WBGene00017297,F09E10.7,WBGene00017297,0.038,
WBGene00003609,6.44859641142606e-105,0.0197345264137441,0.024,0.005,1.19137818701097e-100,Sensory,WBGene00003609,nhr-10,WBGene00003609,0.019,HNF4A
WBGene00021337,7.87097576709597e-105,0.0110730700338834,0.01,0,1.45416277297098e-100,Sensory,WBGene00021337,Y34F4.2,WBGene00021337,0.01,
WBGene00016454,9.12912844717087e-105,0.0374724843419891,0.058,0.024,1.68660648061482e-100,Sensory,WBGene00016454,C35E7.2,WBGene00016454,0.034,
WBGene000105041,1.24666510423187e-104,0.0334517381388142,0.034,0.01,2.30321378006837e-100,Sensory,WBGene00010504,NA,WBGene000105041,0.024,
WBGene00007545,1.69682202124532e-104,0.0141384870271842,0.014,0.001,3.13487868425073e-100,Sensory,WBGene00007545,C13B4.1,WBGene00007545,0.013,FRRS1
WBGene00005638,2.12109909203215e-104,0.00950281724775807,0.009,0,3.91873057252939e-100,Sensory,WBGene00005638,srm-1,WBGene00005638,0.009,
WBGene000116401,2.69556077726591e-104,0.0383502711415396,0.043,0.015,4.98004853599877e-100,Sensory,WBGene00011640,NA,WBGene000116401,0.028,
WBGene00022435,4.26086353387716e-104,0.0193891512905653,0.023,0.005,7.87194537883806e-100,Sensory,WBGene00022435,cfap-36,WBGene00022435,0.018,CFAP36
WBGene00006271,5.27987098735522e-104,0.0114849727229485,0.009,0,9.75456164913877e-100,Sensory,WBGene00006271,str-244,WBGene00006271,0.009,
WBGene00017510,5.61909540751704e-104,0.0106407232500693,0.01,0,1.03812787653877e-99,Sensory,WBGene00017510,nhr-178,WBGene00017510,0.01,NR2C1
WBGene00016866,5.9288201280459e-104,0.0384396710584082,0.046,0.017,1.09534951865648e-99,Sensory,WBGene00016866,coel-1,WBGene00016866,0.029,TBCEL
WBGene00010390,1.07270902395932e-103,0.0095558590743691,0.009,0,1.98182992176485e-99,Sensory,WBGene00010390,,WBGene00010390,0.009,
WBGene00003413,1.20407602118489e-103,0.00962398183172052,0.009,0,2.22453044913908e-99,Sensory,WBGene00003413,mrp-7,WBGene00003413,0.009,ABCC3
WBGene00021820,2.04291739594706e-103,0.0233376393113384,0.03,0.008,3.77428988901219e-99,Sensory,WBGene00021820,nipa-1,WBGene00021820,0.022,NIPA2
WBGene000183731,3.73284877612589e-103,0.0187002828698523,0.022,0.004,6.89643811389258e-99,Sensory,WBGene00018373,NA,WBGene000183731,0.018,PPP2R3A
WBGene00006150,4.02976444544769e-103,0.00992535904885008,0.009,0,7.4449898129646e-99,Sensory,WBGene00006150,str-92,WBGene00006150,0.009,
WBGene00005295,6.35612801176549e-103,0.00953982915494471,0.009,0,1.17429465017368e-98,Sensory,WBGene00005295,srh-74,WBGene00005295,0.009,
WBGene00017567,1.41028922936514e-102,0.0170263579060938,0.013,0.001,2.60550935125209e-98,Sensory,WBGene00017567,F18E3.11,WBGene00017567,0.012,
WBGene00017228,1.45817015456778e-102,0.0109098645400193,0.009,0,2.69396936056397e-98,Sensory,WBGene00017228,F07G11.1,WBGene00017228,0.009,
WBGene00008732,3.25310708454633e-102,0.0253168793575555,0.01,0,6.01011533869935e-98,Sensory,WBGene00008732,F13B12.4,WBGene00008732,0.01,CBS
WBGene00044744,7.21310661517048e-102,0.00959309880025685,0.009,0,1.33262144715275e-97,Sensory,WBGene00044744,F10G7.12,WBGene00044744,0.009,
WBGene000167041,8.63663103344222e-102,0.0320672902431922,0.048,0.018,1.59561758342845e-97,Sensory,WBGene00016704,NA,WBGene000167041,0.03,LIPE
WBGene00020599,1.68054968247185e-101,0.0133065442150197,0.01,0,3.10481553836674e-97,Sensory,WBGene00020599,T20B6.3,WBGene00020599,0.01,
WBGene00020790,1.86756695991068e-101,0.0419938090643074,0.07,0.032,3.45032995843498e-97,Sensory,WBGene00020790,T25B6.4,WBGene00020790,0.038,
WBGene000121221,2.66041151166133e-101,0.0250447260919051,0.028,0.007,4.91511026779431e-97,Sensory,WBGene00012122,NA,WBGene000121221,0.021,
WBGene00005104,2.73330836071606e-101,0.0121254501608603,0.009,0,5.04978719642292e-97,Sensory,WBGene00005104,srd-26,WBGene00005104,0.009,
WBGene000194281,3.64393962067873e-101,0.025636534977493,0.117,0.063,6.73217844920396e-97,Sensory,WBGene00019428,NA,WBGene000194281,0.054,DGKZ
WBGene00008942,5.21674882132026e-101,0.00874840715802593,0.008,0,9.63794344738918e-97,Sensory,WBGene00008942,,WBGene00008942,0.008,
WBGene00005255,5.21700246416657e-101,0.00923510130162962,0.008,0,9.63841205254775e-97,Sensory,WBGene00005255,srh-32,WBGene00005255,0.008,
WBGene00010494,5.21710254596019e-101,0.00929585002029082,0.008,0,9.63859695366144e-97,Sensory,WBGene00010494,,WBGene00010494,0.008,
WBGene00003707,6.18820125838503e-101,0.0240370600569849,0.03,0.008,1.14327018248663e-96,Sensory,WBGene00003707,nhr-117,WBGene00003707,0.022,PPARA
WBGene00006234,6.9976042052393e-101,0.0102299530741084,0.009,0,1.29280737691796e-96,Sensory,WBGene00006234,str-198,WBGene00006234,0.009,
WBGene00000061,8.18039081937622e-101,0.00950951039221432,0.009,0,1.51132720387976e-96,Sensory,WBGene00000061,lgc-11,WBGene00000061,0.009,CHRNA9
WBGene00010033,9.23638084652952e-101,0.0124544323089005,0.01,0,1.70642136139633e-96,Sensory,WBGene00010033,F54B11.10,WBGene00010033,0.01,
WBGene00010426,1.0195402827079e-100,0.010939602300959,0.01,0,1.88360067230285e-96,Sensory,WBGene00010426,H37A05.2,WBGene00010426,0.01,
WBGene00022551,1.38634057082717e-100,0.00911835170211033,0.009,0,2.5612642046032e-96,Sensory,WBGene00022551,ZC196.8,WBGene00022551,0.009,
WBGene000198961,2.45351603436947e-100,0.031227110954836,0.037,0.012,4.5328708734976e-96,Sensory,WBGene00019896,NA,WBGene000198961,0.025,
WBGene00012321,2.63940488209638e-100,0.0106439234399014,0.008,0,4.87630051967307e-96,Sensory,WBGene00012321,srxa-6,WBGene00012321,0.008,
WBGene00019615,2.88025069284445e-100,0.0118086923367792,0.011,0.001,5.32126315503012e-96,Sensory,WBGene00019615,K10B4.3,WBGene00019615,0.01,VEPH1
WBGene00268192,3.54931406425749e-100,0.00905465592840721,0.009,0,6.5573577337157e-96,Sensory,WBGene00268192,,WBGene00268192,0.009,
WBGene00303423,5.78796313879646e-100,0.0173732281496692,0.019,0.003,1.06932618989265e-95,Sensory,WBGene00303423,F10D7.11,WBGene00303423,0.016,
WBGene00194843,7.00854945492546e-100,0.00960491479612484,0.008,0,1.29482951179748e-95,Sensory,WBGene00194843,,WBGene00194843,0.008,
WBGene00015984,7.01087445151798e-100,0.00933230242199083,0.008,0,1.29525905491795e-95,Sensory,WBGene00015984,C18G1.6,WBGene00015984,0.008,
WBGene000108331,8.11275977609502e-100,0.0518613162086888,0.083,0.042,1.49883236863356e-95,Sensory,WBGene00010833,NA,WBGene000108331,0.041,
WBGene00005536,8.91141072679281e-100,0.00915519522634105,0.009,0,1.64638313177497e-95,Sensory,WBGene00005536,sri-24,WBGene00005536,0.009,
WBGene000016721,1.26113556660972e-99,0.0188171188796852,0.024,0.005,2.32994795931146e-95,Sensory,WBGene00001672,NA,WBGene000016721,0.019,GNAT3
WBGene00005676,1.33500931146985e-99,0.00898728676861298,0.008,0,2.46642970294055e-95,Sensory,WBGene00005676,sru-13,WBGene00005676,0.008,
WBGene00044091,2.16923174241354e-99,0.00996412392786608,0.009,0,4.00765564410901e-95,Sensory,WBGene00044091,srbc-60,WBGene00044091,0.009,
WBGene00020154,2.30096146716065e-99,0.0127484140027533,0.01,0,4.25102631057929e-95,Sensory,WBGene00020154,T01G6.10,WBGene00020154,0.01,DHRS4
WBGene00009323,3.50932103345117e-99,0.0162731685119895,0.018,0.003,6.48347060930103e-95,Sensory,WBGene00009323,best-13,WBGene00009323,0.015,BEST1
WBGene00008328,4.42197294562597e-99,0.00932993021970445,0.009,0,8.16959501704398e-95,Sensory,WBGene00008328,,WBGene00008328,0.009,
WBGene00005249,6.75315413710939e-99,0.00904697619695897,0.008,0,1.24764522683096e-94,Sensory,WBGene00005249,srh-25,WBGene00005249,0.008,
WBGene00011873,8.57644816829111e-99,0.0132362067951845,0.013,0.001,1.58449879909178e-94,Sensory,WBGene00011873,T20G5.12,WBGene00011873,0.012,
WBGene00020593,9.05910135818174e-99,0.00955664210996892,0.008,0,1.67366897592408e-94,Sensory,WBGene00020593,ugt-11,WBGene00020593,0.008,UGT3A2
WBGene00005053,9.07045150653645e-99,0.00899048050159234,0.008,0,1.67576591583261e-94,Sensory,WBGene00005053,sra-27,WBGene00005053,0.008,
WBGene00005052,1.06322876679525e-98,0.00912028413603969,0.009,0,1.96431514665423e-94,Sensory,WBGene00005052,sra-26,WBGene00005052,0.009,
WBGene000452481,1.18735427087055e-98,0.0450327434784713,0.088,0.045,2.19363701543334e-94,Sensory,WBGene00045248,NA,WBGene000452481,0.043,
WBGene00005337,1.80776119281813e-98,0.00922125523060335,0.008,0,3.33983880373149e-94,Sensory,WBGene00005337,srh-118,WBGene00005337,0.008,
WBGene000075221,2.74451482132923e-98,0.0396763745327908,0.04,0.014,5.07049113240575e-94,Sensory,WBGene00007522,NA,WBGene000075221,0.026,
WBGene00009085,5.38065211540021e-98,0.00866743301364577,0.009,0,9.94075478320189e-94,Sensory,WBGene00009085,F23D12.1,WBGene00009085,0.009,
WBGene00019054,5.38069671335184e-98,0.0117633872625716,0.009,0,9.94083717791753e-94,Sensory,WBGene00019054,F58F6.6,WBGene00019054,0.009,
WBGene00003703,5.5573136169812e-98,0.0107121574635592,0.01,0,1.02671369073728e-93,Sensory,WBGene00003703,nhr-113,WBGene00003703,0.01,ESRRG
WBGene00011582,1.06455204472301e-97,0.00982626699293395,0.01,0,1.96675990262577e-93,Sensory,WBGene00011582,ntr-1,WBGene00011582,0.01,AVPR1A
WBGene00017691,1.09478313419751e-97,0.0145755962925846,0.011,0.001,2.0226118404299e-93,Sensory,WBGene00017691,ilys-5,WBGene00017691,0.01,
WBGene00006028,1.13899261086375e-97,0.00902062503183515,0.008,0,2.10428884857078e-93,Sensory,WBGene00006028,srx-137,WBGene00006028,0.008,
