p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.48086236930001e-08	1.08395490309823	0.276	0.186	0.00218366176671194	Proliferating T Cells	TYW3
6.87755001251661e-08	0.469535152754116	0.263	0.171	0.00231732170121734	Proliferating T Cells	ZMAT5
7.90289564448024e-08	0.711944195250119	0.276	0.186	0.00266280165845117	Proliferating T Cells	SLC25A46
8.469850610615e-08	0.382930332280887	0.371	0.273	0.00285383146474062	Proliferating T Cells	HUWE1
8.50006796170027e-08	1.16805634310498	0.378	0.276	0.00286401289901529	Proliferating T Cells	MED28
9.36765052651463e-08	0.796509667424354	0.259	0.174	0.00315633616840384	Proliferating T Cells	WDR43
1.08063452265089e-07	0.559314456279496	0.271	0.183	0.0036410899606199	Proliferating T Cells	ATAD1
1.21994402173281e-07	1.11961835431126	0.28	0.187	0.00411047938682654	Proliferating T Cells	C6orf226
1.31260440897621e-07	0.704292886605786	0.349	0.251	0.00442268929560445	Proliferating T Cells	STX8
1.37813402440529e-07	0.26403694727719	0.371	0.271	0.00464348478183117	Proliferating T Cells	C22orf39
1.38853677077328e-07	1.30765723832091	0.314	0.226	0.00467853579544348	Proliferating T Cells	LCMT1
1.42169881525278e-07	2.080514654673	0.5	0.386	0.00479027198811273	Proliferating T Cells	SMIM7
1.45163406345906e-07	0.362720168504315	0.335	0.238	0.00489113581341894	Proliferating T Cells	PARP9
1.59785386770253e-07	0.522114667895727	0.318	0.226	0.00538380882183689	Proliferating T Cells	KARS
1.67589005969566e-07	0.358768918379362	0.294	0.204	0.00564674396713854	Proliferating T Cells	SPIDR
1.71534557144578e-07	0.716537151980362	0.357	0.267	0.0057796853684294	Proliferating T Cells	CDC40
1.82680000460054e-07	1.04090358611057	0.353	0.261	0.00615521993550106	Proliferating T Cells	WIPI2
1.97673160872948e-07	0.765298102016614	0.273	0.187	0.0066603994824531	Proliferating T Cells	NOC2L
2.25190038352756e-07	0.928484971276963	0.367	0.267	0.00758755315225774	Proliferating T Cells	COA5
2.61432857004651e-07	0.468833181263974	0.306	0.215	0.0088087186839147	Proliferating T Cells	CDK12
2.61832381449783e-07	0.32487377186069	0.294	0.205	0.00882218026056898	Proliferating T Cells	UQCC3
2.75649197449583e-07	1.19377476665326	0.38	0.283	0.00928772405886626	Proliferating T Cells	AASDHPPT
3.05817312697215e-07	0.624455766019617	0.322	0.236	0.01030420853402	Proliferating T Cells	CUL4A
3.14040292027274e-07	0.404984188703481	0.345	0.252	0.010581273599567	Proliferating T Cells	ZNF524
3.44687514348786e-07	0.276738578120881	0.284	0.197	0.011613901108468	Proliferating T Cells	PAPD4
3.76662234453757e-07	0.282263213745968	0.427	0.317	0.0126912573276849	Proliferating T Cells	ARL2BP
4.12584296439381e-07	2.14940618993835	0.498	0.406	0.0139016152842285	Proliferating T Cells	POLR2F
5.28572525485856e-07	0.471563614793759	0.265	0.183	0.0178097226737204	Proliferating T Cells	GFER
5.58338692579517e-07	0.720718002125202	0.32	0.23	0.0188126639077742	Proliferating T Cells	NKAP
5.72522041503034e-07	0.81379014978344	0.32	0.227	0.0192905576664032	Proliferating T Cells	UBR5
6.25436067196916e-07	1.34578044980296	0.269	0.184	0.0210734428481329	Proliferating T Cells	FAF2
7.25802487102548e-07	0.844692137825793	0.292	0.205	0.0244551890004333	Proliferating T Cells	MRPL45
9.02923011627126e-07	0.461175318529808	0.31	0.222	0.0304230879537644	Proliferating T Cells	ZNF148
9.11142510752263e-07	0.35165662443264	0.261	0.18	0.0307000357572867	Proliferating T Cells	SLC52A2
9.85703616688132e-07	0.580512581331358	0.355	0.263	0.0332122976606899	Proliferating T Cells	TM2D3
1.06360797746055e-06	0.302180741111096	0.253	0.173	0.0358372071925557	Proliferating T Cells	RBM26
1.1047961622915e-06	0.399460588128736	0.433	0.328	0.0372250018922497	Proliferating T Cells	ZNF638
1.20783070866779e-06	1.03009903279811	0.32	0.234	0.0406966478978524	Proliferating T Cells	DERA
1.25885840029158e-06	3.11419714885017	0.384	0.286	0.0424159749394244	Proliferating T Cells	MALSU1
1.26633266209879e-06	5.28826832267606	0.408	0.31	0.0426678127167566	Proliferating T Cells	ACAT1
1.27082980308899e-06	0.510750210174246	0.253	0.174	0.0428193393852804	Proliferating T Cells	CINP
1.30669296532149e-06	2.20770412852425	0.32	0.227	0.0440277127735424	Proliferating T Cells	PAG1
1.31325987592257e-06	1.93853860961164	0.353	0.262	0.0442489782593352	Proliferating T Cells	UBE2G2
1.45683041471893e-06	1.70316243085188	0.278	0.195	0.0490864439935398	Proliferating T Cells	EMG1
1.49149107148918e-06	0.498922100109383	0.259	0.18	0.0502543001627564	Proliferating T Cells	MED11
1.51728737665895e-06	0.306469251507207	0.288	0.203	0.0511234808691465	Proliferating T Cells	TRIM27
1.57996133370928e-06	1.34617566206994	0.294	0.207	0.0532352171780006	Proliferating T Cells	SCFD1
2.12514387209094e-06	1.19338695272902	0.329	0.244	0.0716045976262321	Proliferating T Cells	RAD50
2.85722241045537e-06	0.349812578756168	0.276	0.195	0.0962712518978833	Proliferating T Cells	POLR2J3
2.95188166792357e-06	0.360672404836301	0.251	0.176	0.0994607009190169	Proliferating T Cells	KHSRP
3.31126688990299e-06	0.296475967455119	0.32	0.235	0.111569826588391	Proliferating T Cells	SPEN
3.68243964469082e-06	0.427532663789387	0.312	0.23	0.124076121388213	Proliferating T Cells	DNPEP
4.07097940788122e-06	4.44516831792606	0.461	0.371	0.13716758016915	Proliferating T Cells	EIF2A
4.69397447209416e-06	0.343431254349363	0.251	0.175	0.158158775862741	Proliferating T Cells	COMMD3
5.07109251606504e-06	1.69130257831044	0.386	0.302	0.170865391236295	Proliferating T Cells	MRPS23
5.08317158283763e-06	0.298862638893554	0.31	0.227	0.171272383312131	Proliferating T Cells	SVBP
6.96129707482474e-06	0.879346356741038	0.353	0.275	0.234553943639145	Proliferating T Cells	LSM10
7.15739027748781e-06	0.391806634369119	0.314	0.232	0.241161108009674	Proliferating T Cells	C6orf89
7.32349848650266e-06	0.478689046835883	0.28	0.2	0.246757958004221	Proliferating T Cells	RBM33
8.3956236152429e-06	1.64512096635572	0.308	0.226	0.282882142091994	Proliferating T Cells	NDUFS1
8.75954867095343e-06	0.363475844665383	0.257	0.183	0.295144232919105	Proliferating T Cells	DNAJC21
9.36927848563389e-06	0.603223606963526	0.335	0.255	0.315688469294948	Proliferating T Cells	NDUFA7
9.3796289430355e-06	0.340589856677929	0.324	0.245	0.316037217606638	Proliferating T Cells	SNAP29
1.08571212774887e-05	0.440442155967749	0.269	0.195	0.365819844323704	Proliferating T Cells	STAMBP
1.27707328477303e-05	0.624990853489016	0.304	0.232	0.430297072571424	Proliferating T Cells	LRPPRC
1.31893899165889e-05	1.19077405170261	0.343	0.268	0.444403303849546	Proliferating T Cells	PARL
1.48473930974169e-05	0.448780987922534	0.278	0.201	0.500268063024366	Proliferating T Cells	FAM120AOS
1.64140996024878e-05	0.447950221742581	0.382	0.303	0.553056672006225	Proliferating T Cells	BRD4
1.8471472925714e-05	0.451357574074663	0.261	0.19	0.622377808759008	Proliferating T Cells	MTMR6
1.85816325593054e-05	0.381445393799426	0.402	0.326	0.626089527453237	Proliferating T Cells	WDR61
1.89879944684063e-05	0.318262055223391	0.42	0.344	0.639781485618483	Proliferating T Cells	PRPF6
2.0487023873995e-05	0.569758781093467	0.259	0.189	0.690289782410388	Proliferating T Cells	RARS
2.45188674752905e-05	1.0576063197492	0.331	0.248	0.826138720712439	Proliferating T Cells	TNPO1
2.59267878442731e-05	0.322176681038616	0.265	0.195	0.873577189624937	Proliferating T Cells	KPNA1
2.66776737161881e-05	0.576122778569832	0.351	0.273	0.898877538193242	Proliferating T Cells	C1orf123
2.90874466850783e-05	15.6584222789017	0.292	0.214	0.980072428607029	Proliferating T Cells	NMRK1
3.24322177482135e-05	0.448369456857416	0.316	0.24	1	Proliferating T Cells	ELOF1
3.51288605273365e-05	0.428128810560834	0.253	0.182	1	Proliferating T Cells	RAB22A
4.94726579966178e-05	0.422957061808542	0.306	0.232	1	Proliferating T Cells	EGLN2
4.97653821261738e-05	0.68740014347974	0.349	0.274	1	Proliferating T Cells	TPGS1
5.12382942719654e-05	0.409308346682707	0.314	0.241	1	Proliferating T Cells	IBTK
5.32479548782803e-05	0.343633560924567	0.269	0.198	1	Proliferating T Cells	EXOC4
5.41194831387917e-05	0.321136971247074	0.269	0.201	1	Proliferating T Cells	STK25
9.35657065498134e-05	0.31162446113156	0.322	0.251	1	Proliferating T Cells	SEC22B
0.000129761898038537	0.588690810374995	0.292	0.225	1	Proliferating T Cells	MAGT1
0.000135040003415037	0.287373109699979	0.437	0.368	1	Proliferating T Cells	TRAPPC3
0.000185812108388094	0.276157014195612	0.284	0.218	1	Proliferating T Cells	USP4
0.000189260997669737	0.598708262197473	0.257	0.192	1	Proliferating T Cells	UBE2Q2
0.000193359675936423	0.267323619831848	0.276	0.21	1	Proliferating T Cells	UBE4A
0.000204564934206068	0.33682631481161	0.273	0.209	1	Proliferating T Cells	MARCH5
0.000494779535600964	0.29462810538877	0.304	0.241	1	Proliferating T Cells	GANAB
0.000558311587251037	1.46989240558043	0.353	0.289	1	Proliferating T Cells	SREK1IP1
0.000630666408495478	0.777213497178508	0.396	0.336	1	Proliferating T Cells	NEMF
0.000643954705379359	0.288571534845106	0.363	0.296	1	Proliferating T Cells	HK1
0.00102172919825645	0.360851205721235	0.282	0.224	1	Proliferating T Cells	BROX
0.00134738545280082	1.33892289854454	0.257	0.204	1	Proliferating T Cells	SNAPC5
0.00142963452576199	1.70579800240871	0.292	0.235	1	Proliferating T Cells	DDX42
0.00156840406942483	0.396920739984194	0.351	0.295	1	Proliferating T Cells	CDK5RAP3
0.00160219929085687	1.40493497889096	0.29	0.239	1	Proliferating T Cells	ZNF580
0.00212021200490684	0.611379580092794	0.392	0.337	1	Proliferating T Cells	TMEM248
0.00216120713538256	1.3062349530068	0.386	0.328	1	Proliferating T Cells	BECN1
0.00275298015701418	1.70846817329514	0.361	0.309	1	Proliferating T Cells	VPS36
0.00331256644807513	0.357181809086399	0.259	0.207	1	Proliferating T Cells	SLC30A5
0.0044717931316508	0.313647095237724	0.251	0.205	1	Proliferating T Cells	TIMM9
0.00982025749754997	0.533622638744033	0.32	0.273	1	Proliferating T Cells	DAP
0	134.952194562866	0.983	0.406	0	SCGB3A2+	RNASE1
0	23.1579327538901	0.284	0.057	0	SCGB3A2+	CLIC5
0	15.2085404244506	0.616	0.084	0	SCGB3A2+	FMO2
0	14.5936726913751	0.439	0.134	0	SCGB3A2+	PTPN13
0	6.41531592967354	0.491	0.104	0	SCGB3A2+	C1orf116
0	5.2738552328574	0.285	0.081	0	SCGB3A2+	TFCP2L1
0	4.91599430861915	0.707	0.133	0	SCGB3A2+	MET
0	4.80081619286412	0.472	0.169	0	SCGB3A2+	ARFGEF3
0	3.65742686789788	0.607	0.091	0	SCGB3A2+	AQP4
0	3.63124420285919	0.78	0.057	0	SCGB3A2+	CTSE
0	3.53737557144543	0.295	0.085	0	SCGB3A2+	PARM1
0	2.82098410722014	0.326	0.075	0	SCGB3A2+	KCNJ15
0	2.22933855789505	0.536	0.129	0	SCGB3A2+	ERBB3
0	2.15740115273317	0.381	0.131	0	SCGB3A2+	TMEM63B
0	2.00737165248578	0.393	0.079	0	SCGB3A2+	MAGI3
0	1.85673827347095	0.308	0.061	0	SCGB3A2+	ROS1
0	1.84248539975053	0.354	0.076	0	SCGB3A2+	KIAA1324
0	1.40697820173301	0.793	0.168	0	SCGB3A2+	NKX2-1
0	1.34756939131475	0.303	0.088	0	SCGB3A2+	SNHG18
0	1.32334774110963	0.256	0.061	0	SCGB3A2+	ZNF608
0	1.22580358638028	0.495	0.138	0	SCGB3A2+	ERBB2
0	1.12349321172362	0.302	0.067	0	SCGB3A2+	FGFR2
0	1.1035299680829	0.251	0.063	0	SCGB3A2+	DTX4
0	1.03025627908317	0.259	0.065	0	SCGB3A2+	SCD5
0	0.977372818555517	0.27	0.039	0	SCGB3A2+	GRHL1
0	0.750119627086832	0.338	0.104	0	SCGB3A2+	LAMA5
0	0.692230199217051	0.313	0.102	0	SCGB3A2+	NAV2
0	0.54873912623623	0.345	0.092	0	SCGB3A2+	PTK7
0	0.484998308326188	0.589	0.158	0	SCGB3A2+	SCNN1A
0	0.468950032491168	0.479	0.135	0	SCGB3A2+	EPS8L2
0	0.341277208836976	0.404	0.156	0	SCGB3A2+	CHD3
0	0.338855974365471	0.338	0.101	0	SCGB3A2+	PAWR
2.0353199703927e-289	1.80939733278227	0.318	0.109	6.85780710824116e-285	SCGB3A2+	PRR15L
1.48465725412846e-286	0.709542730619577	0.258	0.08	5.00240415206042e-282	SCGB3A2+	MLLT3
7.41389460634246e-285	1.04835019387273	0.318	0.111	2.49803764866103e-280	SCGB3A2+	TNKS1BP1
1.20649911901765e-280	0.419474177745031	0.323	0.114	4.06517813161807e-276	SCGB3A2+	MYO5C
3.22696010071196e-279	0.786142644394186	0.295	0.098	1.08729193633389e-274	SCGB3A2+	LIPH
7.92477973948794e-272	1.59746039570181	0.316	0.115	2.67017528542306e-267	SCGB3A2+	ATL2
8.7824483420268e-257	1.976603925159	0.35	0.134	2.95915814436251e-252	SCGB3A2+	AP1M2
5.327012530159e-236	0.254730621821246	0.377	0.159	1.79488360191177e-231	SCGB3A2+	LAMB2
7.24339695233273e-220	0.398649943690153	0.274	0.1	2.44059016911899e-215	SCGB3A2+	INADL
2.87703044256389e-213	0.965776844057484	0.329	0.14	9.69386637317478e-209	SCGB3A2+	TMEM159
1.07974996454315e-212	0.301480833416281	0.271	0.1	3.63810953053168e-208	SCGB3A2+	FAM174B
1.21523170542399e-210	1.0636570657298	0.253	0.091	4.0946017082556e-206	SCGB3A2+	ATP8A1
2.08659227876504e-200	0.704987209673226	0.286	0.114	7.03056402407091e-196	SCGB3A2+	ZDHHC16
3.14030395311414e-194	0.979297045974682	0.28	0.111	1.05809401396228e-189	SCGB3A2+	AKAP1
1.53773646291642e-183	0.453874488195629	0.25	0.096	5.18124923815059e-179	SCGB3A2+	ORMDL3
4.65779803813699e-181	1.64304914061397	0.408	0.205	1.56939847096988e-176	SCGB3A2+	LTBP3
7.59756540287511e-167	2.1921387278231	0.482	0.262	2.55992368684474e-162	SCGB3A2+	EPS8
1.03272219562908e-153	0.263041402005867	0.268	0.116	3.47965416595261e-149	SCGB3A2+	ST3GAL5
5.52288580502127e-144	0.781986397535099	0.357	0.184	1.86088114314387e-139	SCGB3A2+	WDR6
2.94916047814285e-142	0.264284541158716	0.64	0.463	9.93690131505452e-138	SCGB3A2+	HSD17B11
2.65364278405073e-139	6.03528125055595	0.276	0.125	8.94118399658054e-135	SCGB3A2+	UNC13B
5.49092269726661e-129	0.324624054680009	0.258	0.116	1.85011149361701e-124	SCGB3A2+	SH3RF1
1.53987073047534e-126	0.60313220543201	0.334	0.173	5.18844043926361e-122	SCGB3A2+	PBXIP1
1.0165570263051e-120	0.595867387142494	0.254	0.118	3.42518724443241e-116	SCGB3A2+	ZNF444
6.62712580757441e-113	0.43135408375226	0.277	0.137	2.23294376960412e-108	SCGB3A2+	KIF1C
2.03492867563452e-107	1.10575030723206	0.285	0.146	6.85648867968294e-103	SCGB3A2+	ABCC3
6.03708928114358e-105	1.0240647369788	0.255	0.126	2.03413686238852e-100	SCGB3A2+	ZDHHC21
2.40025202507312e-104	1.04549507382078	0.395	0.236	8.08740917328136e-100	SCGB3A2+	KLHL24
2.37392429158425e-102	0.366111497916291	0.279	0.144	7.99870050806398e-98	SCGB3A2+	GSE1
1.47863644231614e-101	0.746176169567494	0.32	0.176	4.98211762874002e-97	SCGB3A2+	ATN1
2.82987688863037e-97	0.446174357981781	0.288	0.154	9.53498718855117e-93	SCGB3A2+	MPRIP
1.75479469181365e-91	0.319975965282396	0.252	0.129	5.9126052345969e-87	SCGB3A2+	VKORC1L1
7.19680996566279e-82	1.5397505269902	0.315	0.183	2.42489314983042e-77	SCGB3A2+	KDM5B
1.38758392758092e-72	1.36534356505028	0.389	0.254	4.67532528559114e-68	SCGB3A2+	CCDC186
2.78641894976498e-71	0.390286116145944	0.3	0.178	9.38856000933813e-67	SCGB3A2+	VPS13A
7.31550168835995e-57	0.386878921332712	0.287	0.178	2.464885138876e-52	SCGB3A2+	ANKRD13A
1.19210569630699e-55	0.990319127646424	0.49	0.367	4.01668093313676e-51	SCGB3A2+	REEP3
2.2906556583496e-49	0.38064670638068	0.28	0.18	7.71813517524315e-45	SCGB3A2+	NF1
3.87674769845586e-48	1.35777584122833	0.339	0.234	1.30623136951772e-43	SCGB3A2+	CCNL2
1.61413934746125e-47	0.462606971902049	0.269	0.171	5.43868111733594e-43	SCGB3A2+	MTA1
2.84074252698085e-45	0.352046050261056	0.261	0.167	9.57159787040926e-41	SCGB3A2+	TP53I11
2.31048602555011e-44	4.74535237918541	0.389	0.281	7.78495161448854e-40	SCGB3A2+	PHACTR2
9.68523235336595e-44	0.270619231229488	0.265	0.172	3.26334218914312e-39	SCGB3A2+	FBXO34
1.42091959205092e-42	0.410727089002254	0.284	0.188	4.78764647345636e-38	SCGB3A2+	DTX2
1.34436103269712e-41	0.678626286897416	0.35	0.249	4.52969006356969e-37	SCGB3A2+	NCOR2
4.2711571737546e-40	0.417690197864866	0.344	0.243	1.43912369812487e-35	SCGB3A2+	PDXDC1
4.57244560585392e-40	0.493231782031696	0.473	0.358	1.54063982243642e-35	SCGB3A2+	TRIM22
2.03499837755702e-39	0.743953835488506	0.369	0.269	6.85672353334063e-35	SCGB3A2+	AK3
9.2391613294307e-38	0.528522293874523	0.319	0.226	3.11304301833838e-33	SCGB3A2+	PDS5A
5.50215961138623e-33	41.1508222101875	0.961	0.903	1.85389765946048e-28	SCGB3A2+	NEAT1
5.18272167259493e-32	0.259852428314125	0.372	0.279	1.74626624036414e-27	SCGB3A2+	NUMA1
3.13814378133515e-31	1.81374477084385	0.391	0.302	1.05736616568306e-26	SCGB3A2+	NUDT16
2.52549498019787e-27	0.578779269091781	0.258	0.185	8.50940278627872e-23	SCGB3A2+	ASCC3
3.05655259037614e-26	4.21278378524483	0.286	0.212	1.02987482980134e-21	SCGB3A2+	CAMK1D
2.43767968654914e-25	1.50488656308638	0.268	0.196	8.21351793585867e-21	SCGB3A2+	SLC39A6
3.14978646393393e-25	0.306151737414967	0.277	0.203	1.0612890511579e-20	SCGB3A2+	TIA1
4.34374922719131e-22	0.406776062482606	0.57	0.486	1.46358286460984e-17	SCGB3A2+	RAB11B
1.0115453107135e-21	0.316367409988934	0.272	0.205	3.40830076991807e-17	SCGB3A2+	SRSF8
6.11754223103777e-21	0.595820452918646	0.305	0.238	2.06124467932586e-16	SCGB3A2+	ZNF580
7.45968825949396e-20	0.327560306015601	0.323	0.252	2.51346736215389e-15	SCGB3A2+	TMUB1
2.47691645202294e-18	0.259757661737718	0.253	0.193	8.34572229344609e-14	SCGB3A2+	MED13L
5.57651468497042e-18	0.297949882013913	0.28	0.218	1.87895085795393e-13	SCGB3A2+	PHKB
4.61322178129992e-16	0.559504622993991	0.268	0.209	1.5543789469912e-11	SCGB3A2+	STK38
1.4046358713798e-15	2.08428489725445	0.632	0.565	4.73278010502711e-11	SCGB3A2+	CD46
4.29113511022603e-12	0.834325920754071	0.288	0.236	1.44585506403956e-07	SCGB3A2+	AP1S1
8.21954307195293e-12	0.75462335931701	0.348	0.29	2.76949284266382e-07	SCGB3A2+	DNAJC4
3.31751009361867e-10	0.508645168813509	0.282	0.234	1.11780185094388e-05	SCGB3A2+	SETD5
4.15908161475288e-10	0.554762910030345	0.204	0.255	1.40136095927483e-05	SCGB3A2+	ST3GAL1
3.29534496858364e-08	0.332306762730031	0.268	0.308	0.00111033353371457	SCGB3A2+	TRIM44
5.46497721995861e-06	0.295783241736964	0.296	0.262	0.184136942449285	SCGB3A2+	BRWD1
5.87448350658769e-06	0.39776081241487	0.271	0.305	0.197934847270966	SCGB3A2+	WDR33
2.76846675540388e-05	1.37116945274292	0.321	0.356	0.932807188565783	SCGB3A2+	GLG1
0.00163178976506667	4.55681209339323	0.528	0.545	1	SCGB3A2+	TMEM123
0	23.129886076043	0.722	0.179	0	SCGB3A2+ SCGB1A1+	C16orf89
0	14.2373502493011	0.439	0.063	0	SCGB3A2+ SCGB1A1+	ERP27
0	13.8519097281004	0.738	0.129	0	SCGB3A2+ SCGB1A1+	SFTA1P
0	4.39121506263591	0.544	0.078	0	SCGB3A2+ SCGB1A1+	KIAA1324
0	0.922787172953159	0.584	0.135	0	SCGB3A2+ SCGB1A1+	CRACR2B
7.53378267363189e-285	1.00838277648352	0.311	0.067	2.53843273405353e-280	SCGB3A2+ SCGB1A1+	SNHG19
2.18569515717241e-238	4.55031283864284	0.304	0.073	7.3644812625767e-234	SCGB3A2+ SCGB1A1+	RASSF9
2.09046865935426e-212	0.467652169189432	0.26	0.059	7.04362510082823e-208	SCGB3A2+ SCGB1A1+	NT5DC2
3.01484993140056e-155	0.75283042762422	0.257	0.072	1.0158235358861e-150	SCGB3A2+ SCGB1A1+	FGFR2
1.46884730333853e-150	5.8858709581701	0.318	0.103	4.94913410386885e-146	SCGB3A2+ SCGB1A1+	PHYHD1
3.3334268642452e-143	2.70217974374727	0.386	0.145	1.12316484763878e-138	SCGB3A2+ SCGB1A1+	ERBB2
3.26525867028236e-136	4.19717155317439	0.404	0.149	1.10019625636494e-131	SCGB3A2+ SCGB1A1+	CLIC6
1.09325230107941e-120	0.718880629494416	0.27	0.09	3.68360430325697e-116	SCGB3A2+ SCGB1A1+	ACADSB
5.00174706424734e-71	3.15051893827727	0.372	0.196	1.6852886558275e-66	SCGB3A2+ SCGB1A1+	SLC39A6
1.12734801965363e-68	1.25295734787161	0.27	0.119	3.79848641742094e-64	SCGB3A2+ SCGB1A1+	SH3RF1
1.73942114951091e-65	2.54662229356931	0.264	0.119	5.86080562116208e-61	SCGB3A2+ SCGB1A1+	ATL2
1.14125153167665e-62	5.62691299572576	0.467	0.266	3.84533291083132e-58	SCGB3A2+ SCGB1A1+	NFIA
9.37156207135405e-59	0.380078682990313	0.282	0.135	3.15765412432203e-54	SCGB3A2+ SCGB1A1+	ABCC5
3.94792377037583e-42	0.402745996240403	0.331	0.189	1.33021343519043e-37	SCGB3A2+ SCGB1A1+	DTX2
