WBGeneID,WormbaseID,CelGeneID,Celegans_Symbol,Celegans_Tag,Human_Symbol,Human_Gene_ID,Identity,Evalue,Bits,Method,Publication
WBGene00016768,WBGene00016768,183602,cyp-33e1,C49C8.4,CYP2C8,1558,35.56,2.54E-91,286,OnlyCelToHuman2,
WBGene00016769,WBGene00016769,177668,,C49C8.5,TNN,63923,1237,0,79,OnlyCelToHuman,
WBGene00016772,WBGene00016772,183605,nhr-166,C49D10.2,RXRA,6256,419,0,91.3,OnlyCelToHuman,
WBGene00016777,WBGene00016777,183611,nhr-261,C49D10.9,NR3C1,2908,517,0.000000000144,62,OnlyCelToHuman,
WBGene00016778,WBGene00016778,173730,nep-3,C49D10.10,MMEL1,79258,28.571,3.23E-41,159,OnlyCelToHuman2,
WBGene00016786,WBGene00016786,183622,cyp-35a4,C49G7.8,CYP2C8,1558,30.753,9.18E-67,222,OnlyCelToHuman2,
WBGene00016789,WBGene00016789,183625,djr-1.2,C49G7.11,PARK7,11315,44.385,1.49E-43,143,OnlyCelToHuman2,
WBGene00016790,WBGene00016790,177582,,C49H3.3,LLPH,84298,92%,3.00E-06,34%,BLAST (Manual),
WBGene00016792,WBGene00016792,177577,,C49H3.6,FILIP1L,11259,29.259,0,88.6,NotRBH-HCOPandCelEqual,
WBGene00016792,WBGene00016792,177577,,C49H3.6,FILIP1,27145,33.333,0,86.7,NotRBH-HCOPandCelEqual,
WBGene00016792,WBGene00016792,177577,,C49H3.6,CTTNBP2NL,55917,33.498,0,100,RBH,
WBGene00016793,WBGene00016793,183628,arp-11,C49H3.8,ACTR10,55860,390,0,117,OnlyCelToHuman,
WBGene00016798,WBGene00016798,183631,ets-8,C50A2.4,ELK1,2002,41.975,1.55E-18,80.1,OnlyCelToHuman2,
WBGene00016800,WBGene00016800,176154,,C50C3.2/C50C3.3,SPTA1,6708,19.886,6.19E-27,120,OnlyCelToHuman2,
WBGene00016801,WBGene00016801,183642,,C50C3.5,CALM3,808,27.083,1.48E-15,70.1,OnlyCelToHuman2,
WBGene00016803,WBGene00016803,176152,bath-42,C50C3.8,SPOP,8405,27.723,5.19E-33,127,OnlyCelToHuman2,
WBGene00016806,WBGene00016806,183650,,C50D2.2,SLC7A4,6545,43.361,0,474,RBH,
WBGene00016808,WBGene00016808,173394,,C50D2.5,SF3B6,51639,68,0,183,RBH,
WBGene00016810,WBGene00016810,173393,,C50D2.7,ADPGK,83440,38.19,0,318,RBH,
WBGene00016811,WBGene00016811,183652,,C50D2.8,LUC7L3,51747,34.185,0,155,RBH,
WBGene00016812,WBGene00016812,259414,,C50D2.9,MCAT,27349,41.801,0,257,RBH,
WBGene00016837,WBGene00016837,171970,syf-1,C50F2.3,XAB2,56949,48.387,0,823,RBH,
WBGene00016841,WBGene00016841,183676,magu-3,C50F2.8,MPP6,51678,539,0,176,OnlyCelToHuman,
WBGene00016842,WBGene00016842,183681,npr-35,C50F7.1,NPFFR2,10886,479,0,132,OnlyCelToHuman,
WBGene00016844,WBGene00016844,177555,sucg-1,C50F7.4,SUCLG2,8801,54.612,0,446,RBH,
WBGene00016846,WBGene00016846,177553,,C50F7.6,PDZD4,57595,37.838,0,94.4,RBH,
WBGene00016848,WBGene00016848,177557,klo-1,C50F7.10,KL,9365,32.091,0,248,NotRBH-HCOPandCelEqual,
WBGene00016848,WBGene00016848,177557,klo-1,C50F7.10,GBA3,57733,35.774,0,300,RBH,
WBGene00016849,WBGene00016849,178751,acs-21,C50H11.1,ACSF3,197322,30.7,0,233,RBH,
WBGene00016860,WBGene00016860,178752,cyp-33c9,C50H11.15,CYP2C8,1558,33.049,5.41E-84,267,OnlyCelToHuman2,
WBGene00016862,WBGene00016862,178909,,C52A10.1,CES5A,221223,518,0,206,OnlyCelToHuman,
WBGene00016863,WBGene00016863,178910,,C52A10.2,CES5A,221223,522,0,214,OnlyCelToHuman,
WBGene00016865,WBGene00016865,180702,ets-9,C52B9.2,ETV2,2116,334,0.00000000014,62,OnlyCelToHuman,
WBGene00016866,WBGene00016866,180700,coel-1,C52B9.3,TBCEL,219899,31.016,0,180,RBH,
WBGene00016867,WBGene00016867,180699,,C52B9.4,TMEM87A,25963,34.63,0,323,NotRBH-HCOPandCelEqual,
WBGene00016867,WBGene00016867,180699,,C52B9.4,TMEM87B,84910,42.786,0,321,RBH,
WBGene00016871,WBGene00016871,180473,inso-1,C52B11.2,KCTD2,23510,56.41,0,221,NotRBH-HCOPandCelEqual,
WBGene00016871,WBGene00016871,180473,inso-1,C52B11.2,KCTD5,54442,55.44,0,222,RBH,
WBGene00016871,WBGene00016871,180473,inso-1,C52B11.2,KCTD17,79734,53.846,0,201,NotRBH-HCOPandCelEqual,
WBGene00016872,WBGene00016872,183715,dop-4,C52B11.3,HTR1A,3350,30.505,2.89E-64,214,OnlyCelToHuman2,
WBGene00016874,WBGene00016874,183717,,C52B11.5,RAB5B,5869,28.125,3.14E-12,63.5,OnlyCelToHuman2,
WBGene00016879,WBGene00016879,178499,cnnm-1,C52D10.12,CNNM4,26504,35.795,0,384,NotRBH-HCOPandCelEqual,
WBGene00016879,WBGene00016879,178499,cnnm-1,C52D10.12,CNNM3,26505,27.532,0,242,NotRBH-HCOPandCelEqual,
WBGene00016879,WBGene00016879,178499,cnnm-1,C52D10.12,CNNM1,26507,33.39,0,291,NotRBH-HCOPandCelEqual,
WBGene00016879,WBGene00016879,178499,cnnm-1,C52D10.12,CNNM2,54805,37.721,0,382,RBH,
WBGene00016888,WBGene00016888,174148,,C52E12.1,ZNF598,90850,32.174,0,193,RBH,
WBGene00016889,WBGene00016889,174146,lst-6,C52E12.4,DENND5A,23258,37.668,0,492,RBH,
WBGene00016889,WBGene00016889,174146,lst-6,C52E12.4,DENND5B,160518,36.58,0,483,NotRBH-HCOPandCelEqual,
WBGene00016890,WBGene00016890,353399,lst-5,C52E12.6,ZBTB24,9841,491,0,70.1,OnlyCelToHuman,
WBGene00016892,WBGene00016892,178964,pgph-3,C53A3.2,PGP,283871,35.621,0,191,RBH,
WBGene00016896,WBGene00016896,183746,nep-4,C53B7.7,PHEX,5251,739,0.000000005,58.2,OnlyCelToHuman,
WBGene00016902,WBGene00016902,171618,,C53D5.1,FAM69C,125704,26.367,0,91.7,RBH,
WBGene00016902,WBGene00016902,171618,,C53D5.1,FAM69B,138311,24.183,0.000000000696,59.7,NotRBH-HCOPandCelEqual,
WBGene00016902,WBGene00016902,171618,,C53D5.1,FAM69A,388650,25.749,0,68.9,NotRBH-HCOPandCelEqual,
WBGene00016903,WBGene00016903,171616,marc-4,C53D5.2,March1,72925,44.928,0,66.6,RBH,
WBGene00016905,WBGene00016905,171617,ztf-3,C53D5.4,HIC2,23119,554,0.00000000788,56.6,OnlyCelToHuman,
WBGene00016906,WBGene00016906,171619,,C53D5.5,GGT1,2678,41.682,0,407,RBH,
WBGene00016907,WBGene00016907,171749,,C53H9.2,LSG1,55341,52.551,0,211,RBH,
WBGene00016909,WBGene00016909,183763,frpr-4,C54A12.2,GPR139,124274,28.986,2.50E-09,57.8,OnlyCelToHuman2,
WBGene00016911,WBGene00016911,183765,drn-1,C54A12.4,DIRAS3,9077,42.541,0,152,NotRBH-HCOPandCelEqual,
WBGene00016911,WBGene00016911,183765,drn-1,C54A12.4,DIRAS2,54769,63.636,0,250,RBH,
WBGene00016911,WBGene00016911,183765,drn-1,C54A12.4,DIRAS1,148252,62.567,0,240,NotRBH-HCOPandCelEqual,
WBGene00016912,WBGene00016912,183775,clec-86,C54D1.2,REG1A,5967,166,0,66.6,OnlyCelToHuman,
WBGene00016913,WBGene00016913,180980,lam-2,C54D1.5,LAMC1,3915,39.728,0,1181,RBH,
WBGene00016913,WBGene00016913,180980,lam-2,C54D1.5,LAMC2,3918,25.777,0,413,NotRBH-HCOPandCelEqual,
WBGene00016913,WBGene00016913,180980,lam-2,C54D1.5,LAMC3,10319,35.015,0,957,NotRBH-HCOPandCelEqual,
WBGene00016918,WBGene00016918,177010,test-1,C54E4.2,SPOCK3,50859,36.19,0,114,RBH,
WBGene00016920,WBGene00016920,183790,,C54E4.5,MIOX,55586,51.321,0,292,RBH,
WBGene00016922,WBGene00016922,183804,swt-2,C54F6.4,SLC50A1,55974,25.888,8.28E-16,73.6,OnlyCelToHuman2,
WBGene00016926,WBGene00016926,183807,nhr-171,C54F6.8,RXRA,6256,419,0,79,OnlyCelToHuman,
WBGene00016931,WBGene00016931,183814,,C54G6.2,RP2,6102,25.641,2.12E-07,52.4,OnlyCelToHuman2,
WBGene00016934,WBGene00016934,180824,mboa-3,C54G7.2,MBOAT2,129642,34.091,0,276,NotRBH-HCOPandCelEqual,
WBGene00016934,WBGene00016934,180824,mboa-3,C54G7.2,MBOAT1,154141,35.639,0,281,RBH,
WBGene00016935,WBGene00016935,183817,ifta-1,C54G7.4,WDR35,57539,27.209,0,479,RBH,
WBGene00016937,WBGene00016937,180842,tag-294,C54H2.3,RYBP,23429,48.78,0.0000000217,53.1,NotRBH-HCOPandCelEqual,
WBGene00016939,WBGene00016939,180984,,C55B6.1,GK5,256356,36.802,0,356,RBH,
WBGene00016942,WBGene00016942,172359,,C55B7.3,PTPRZ1,5803,2013,0,152,OnlyCelToHuman,
WBGene00016943,WBGene00016943,172358,acdh-1,C55B7.4,ACADSB,36,56.316,1.51E-165,471,OnlyCelToHuman2,
WBGene00016945,WBGene00016945,183842,sulp-1,C55B7.6,SLC26A2,1836,21.599,6.27E-25,110,OnlyCelToHuman2,
WBGene00016946,WBGene00016946,183845,,C55B7.10,TTBK1,84630,35.117,1.04E-56,199,OnlyCelToHuman2,
WBGene00016948,WBGene00016948,183848,scrt-1,C55C2.1,SCRT1,83482,70,1.23E-34,124,OnlyCelToHuman2,
WBGene00016951,WBGene00016951,183851,,C55C3.1,LBP,3929,21.315,1.04E-08,57.8,OnlyCelToHuman2,
WBGene00016954,WBGene00016954,177346,,C55C3.4,FER,2241,38.338,3.76E-72,242,OnlyCelToHuman2,
WBGene00016957,WBGene00016957,177576,atic-1,C55F2.1,ATIC,471,60.237,0,702,RBH,
WBGene00016960,WBGene00016960,174095,vps-33.2,C56C10.1,VPS33B,26276,27.646,0,242,RBH,
WBGene00016961,WBGene00016961,174091,vps-32.1,C56C10.3,CHMP4B,128866,61.333,0,246,RBH,
WBGene00016963,WBGene00016963,174087,,C56C10.6,TTBK2,146057,298,0,218,OnlyCelToHuman,
WBGene00016964,WBGene00016964,174089,,C56C10.7,TRAPPC13,80006,46.455,0,350,RBH,
WBGene00016965,WBGene00016965,183859,,C56C10.9,SDF4,51150,27.974,0,106,RBH,
WBGene00016966,WBGene00016966,174092,aipr-1,C56C10.10,AIP,9049,34.431,0,209,RBH,
WBGene00016966,WBGene00016966,174092,aipr-1,C56C10.10,AIPL1,23746,32.934,0,187,NotRBH-HCOPandCelEqual,
WBGene00016968,WBGene00016968,3565794,epg-5,C56C10.12,EPG5,57724,21.248,0,219,RBH,
WBGene00016970,WBGene00016970,174077,,C56E6.2,RAB6A,5870,44.079,6.35E-38,132,OnlyCelToHuman2,
WBGene00016973,WBGene00016973,174078,abch-1,C56E6.5,ABCG8,64241,348,0,127,OnlyCelToHuman,
WBGene00016974,WBGene00016974,174079,lron-15,C56E6.6,IGFALS,3483,557,0,139,OnlyCelToHuman,
WBGene00016975,WBGene00016975,183862,nhr-173,C56E10.1,HNF4A,3172,322,0,98.6,OnlyCelToHuman,
WBGene00016977,WBGene00016977,175898,akap-1,C56G2.1,AKAP1,8165,34.628,0,182,RBH,
WBGene00016977,WBGene00016977,175898,akap-1,C56G2.1,TDRD5,163589,27.461,0.00000000366,60.1,NotRBH-HCOPandCelEqual,
WBGene00016980,WBGene00016980,183867,,C56G2.5,PRKCQ,5588,31.29,8.93E-44,167,OnlyCelToHuman2,
WBGene00016981,WBGene00016981,3565888,rpn-13,C56G2.7,ADRM1,11047,33.333,0,194,RBH,
WBGene00016983,WBGene00016983,175899,,C56G2.15,NAA80,24142,30.061,0,89.7,RBH,
WBGene00016984,WBGene00016984,183869,npr-8,C56G3.1,NPY2R,4887,24.603,1.36E-19,90.1,OnlyCelToHuman2,
WBGene00016985,WBGene00016985,183870,,C56G3.2,AKR1C4,1109,38.636,1.90E-11,59.3,OnlyCelToHuman2,
WBGene00016987,WBGene00016987,177126,,CC8.2,PPP1R3A,5506,40.449,0,73.2,NotRBH-HCOPandCelEqual,
WBGene00016987,WBGene00016987,177126,,CC8.2,PPP1R3D,5509,31.556,0,88.2,RBH,
WBGene00016987,WBGene00016987,177126,,CC8.2,PPP1R3E,90673,31.683,0,95.5,NotRBH-HCOPandCelEqual,
WBGene00016989,WBGene00016989,259341,mrpl-48,CD4.3,MRPL48,51642,27.679,0,62.8,RBH,
WBGene00016990,WBGene00016990,178944,vps-37,CD4.4,VPS37B,79720,28.191,0,94.4,RBH,
WBGene00016992,WBGene00016992,183878,zhit-1,CD4.7,ZNHIT1,10467,35.955,0,99.8,RBH,
WBGene00016995,WBGene00016995,180485,acly-1,D1005.1,ACLY,47,60.107,0,1370,RBH,
WBGene00016996,WBGene00016996,180484,,D1005.2,UGP2,7360,40.132,3.93E-100,308,OnlyCelToHuman2,
WBGene00017003,WBGene00017003,172060,,D1007.5,TMEM39B,55116,26.164,0,134,NotRBH-HCOPandCelEqual,
WBGene00017003,WBGene00017003,172060,,D1007.5,TMEM39A,55254,29.075,0,156,RBH,
WBGene00017004,WBGene00017004,172064,nrd-1,D1007.7,SCAF8,22828,53.731,0,134,RBH,
WBGene00017010,WBGene00017010,172058,,D1007.15,TMEM94,9772,29.682,1.42E-80,289,OnlyCelToHuman2,
WBGene00017011,WBGene00017011,172065,eaf-1,D1007.16,EAF2,55840,43.81,0,82.4,RBH,
WBGene00017011,WBGene00017011,172065,eaf-1,D1007.16,EAF1,85403,38.679,0,79,NotRBH-HCOPandCelEqual,
WBGene00017012,WBGene00017012,181138,acs-22,D1009.1,SLC27A4,10999,41.734,3.16E-170,500,OnlyCelToHuman2,
WBGene00017013,WBGene00017013,181135,ensh-1,D1009.3,FIBCD1,84929,35.468,0,100,RBH,
WBGene00017014,WBGene00017014,183892,dylt-2,D1009.5,TCTEX1D2,255758,36.441,0,88.6,RBH,
WBGene00017014,WBGene00017014,183892,dylt-2,D1009.5,E7ESA3,-,37.5,0,57.4,NotRBH-HCOPandCelEqual,
WBGene00017016,WBGene00017016,179193,snap-1,D1014.3,NAPA,8775,51.361,0,316,NotRBH-HCOPandCelEqual,
WBGene00017016,WBGene00017016,179193,snap-1,D1014.3,NAPB,63908,50.34,0,313,RBH,
WBGene00017025,WBGene00017025,171936,,D1037.1,SON,6651,44.878,0,194,RBH,
WBGene00017026,WBGene00017026,171937,ipla-4,D1037.5,PLA2G6,8398,32.184,6.62E-38,149,OnlyCelToHuman2,
WBGene00017028,WBGene00017028,175761,dex-1,D1044.2,SNED1,25992,419,0,129,OnlyCelToHuman,
WBGene00017032,WBGene00017032,175758,,D1044.7,TNXB,7148,605,0.000000156,53.5,OnlyCelToHuman,
WBGene00017033,WBGene00017033,175760,nekl-4,D1044.8,NEK10,152110,36.176,0,460,RBH,
WBGene00017034,WBGene00017034,183919,otpl-2,D1065.1,OTOP1,133060,470,0.000000757,51.6,OnlyCelToHuman,
WBGene00017037,WBGene00017037,173425,,D1069.3,FAM126A,84668,27.817,0,104,RBH,
WBGene00017037,WBGene00017037,173425,,D1069.3,FAM126B,285172,27.206,0,96.7,NotRBH-HCOPandCelEqual,
WBGene00017039,WBGene00017039,183575,trk-1,D1073.1,NTRK2,4915,803,0,202,OnlyCelToHuman,
WBGene00017044,WBGene00017044,183940,mrpl-18,D2007.4,MRPL18,29074,37.5,0,79,RBH,
WBGene00017045,WBGene00017045,176150,atg-13,D2007.5,ATG13,9776,32.432,0,104,RBH,
WBGene00017046,WBGene00017046,181110,utx-1,D2021.1,KDM6A,7403,39.245,0,421,RBH,
WBGene00017050,WBGene00017050,183947,,D2024.1,TTBK1,84630,29.861,9.34E-27,111,OnlyCelToHuman2,
WBGene00017051,WBGene00017051,177499,afmd-1,D2024.2,AFMID,125061,30.682,0,104,RBH,
WBGene00017054,WBGene00017054,177498,gstk-2,D2024.7,GSTK1,373156,32.287,2.04E-33,119,OnlyCelToHuman2,
WBGene00017055,WBGene00017055,24104374,,D2062.1,GLIPR2,152007,27.742,8.41E-14,65.9,OnlyCelToHuman2,
WBGene00017060,WBGene00017060,183957,,D2063.1,ADH4,127,28.803,2.76E-21,93.6,OnlyCelToHuman2,
WBGene00017062,WBGene00017062,178828,glrx-3,D2063.3,GLRX3,10539,48.571,0,301,RBH,
WBGene00017063,WBGene00017063,172382,mctp-1,D2092.1,MCTP2,55784,36.647,0,435,RBH,
WBGene00017063,WBGene00017063,172382,mctp-1,D2092.1,MCTP1,79772,39.139,0,375,NotRBH-HCOPandCelEqual,
WBGene00017064,WBGene00017064,172381,ppfr-2,D2092.2,PPP4R2,151987,29.371,0.000000000565,60.1,RBH,
WBGene00017066,WBGene00017066,183963,maco-1,D2092.5,MACO1,55219,31.982,0,120,RBH,
WBGene00017069,WBGene00017069,183965,timm-17b.2,D2096.1,TIMM17B,10245,66.038,6.10E-16,70.1,OnlyCelToHuman2,
WBGene00017070,WBGene00017070,177637,praf-3,D2096.2,ARL6IP5,10550,37.576,0,132,RBH,
WBGene00017070,WBGene00017070,177637,praf-3,D2096.2,PRAF2,11230,30.994,0,111,NotRBH-HCOPandCelEqual,
WBGene00017071,WBGene00017071,177632,aagr-1,D2096.3,SI,6476,37.257,0,550,NotRBH-HCOPandCelEqual,
WBGene00017071,WBGene00017071,177632,aagr-1,D2096.3,MGAM,8972,39.903,0,568,RBH,
WBGene00017075,WBGene00017075,177636,nap-1,D2096.8,NAP1L1,4673,41.796,0,202,RBH,
WBGene00017075,WBGene00017075,177636,nap-1,D2096.8,NAP1L2,4674,32.615,0,127,NotRBH-HCOPandCelEqual,
WBGene00017075,WBGene00017075,177636,nap-1,D2096.8,NAP1L3,4675,34.715,0,108,NotRBH-HCOPandCelEqual,
WBGene00017075,WBGene00017075,177636,nap-1,D2096.8,NAP1L4,4676,38.801,0,189,NotRBH-HCOPandCelEqual,
WBGene00017075,WBGene00017075,177636,nap-1,D2096.8,NAP1L6,645996,35.616,0.00000000149,52.8,NotRBH-HCOPandCelEqual,
WBGene00017078,WBGene00017078,177638,,D2096.11,MACF1,23499,46.018,1.49E-23,107,OnlyCelToHuman2,
WBGene00017080,WBGene00017080,178548,lec-12,DC2.3,LGALS9B,284194,28.302,0,114,RBH,
WBGene00017082,WBGene00017082,183970,,DC2.5,WWOX,51741,36.656,8.39E-65,210,OnlyCelToHuman2,
WBGene00017083,WBGene00017083,178549,kin-33,DC2.7,CHEK1,1111,37.313,2.86E-56,189,OnlyCelToHuman2,
WBGene00017084,WBGene00017084,171998,,E01A2.1,GCLM,2730,32.847,0,117,RBH,
WBGene00017085,WBGene00017085,171996,,E01A2.2,SRRT,51593,44.313,0,347,RBH,
WBGene00017087,WBGene00017087,183978,,E01A2.5,DPH6,89978,58.167,0,301,RBH,
WBGene00017088,WBGene00017088,171997,akir-1,E01A2.6,AKIRIN2,55122,29.907,0,70.5,NotRBH-HCOPandCelEqual,
WBGene00017088,WBGene00017088,171997,akir-1,E01A2.6,AKIRIN1,79647,29.665,0,58.9,RBH,
WBGene00017089,WBGene00017089,171999,poml-2,E01A2.7,PON1,5444,27.717,0,119,NotRBH-HCOPandCelEqual,
WBGene00017089,WBGene00017089,171999,poml-2,E01A2.7,PON2,5445,29.508,0,127,RBH,
WBGene00017098,WBGene00017098,172405,,E02D9.1,MAP2K5,5607,434,0,125,OnlyCelToHuman,
WBGene00017103,WBGene00017103,184000,klo-2,E02H9.5,LCT,3938,35.833,0,296,NotRBH-HCOPandCelEqual,
WBGene00017108,WBGene00017108,180838,cyp-43A1,E03E2.1,CYP3A43,64816,464,0,127,OnlyCelToHuman,
WBGene00017119,WBGene00017119,177242,timm-17B.1,E04A4.5,TIMM17B,10245,54.14,0,166,RBH,
WBGene00017119,WBGene00017119,177242,timm-17B.1,E04A4.5,TIMM17A,10440,50.314,0,157,NotRBH-HCOPandCelEqual,
WBGene00017120,WBGene00017120,184035,tctn-1,E04A4.6,TCTN1,79600,31.818,0.00000136,50.4,RBH,
WBGene00017121,WBGene00017121,177243,cyc-2.1,E04A4.7,CYCS,54205,59.596,0,133,RBH,
WBGene00017122,WBGene00017122,184039,pcrg-1,E04F6.2,PACRG,135138,27.468,0,79.7,RBH,
WBGene00017123,WBGene00017123,174181,maoc-1,E04F6.3,HSD17B4,3295,52.878,2.53E-93,291,OnlyCelToHuman2,
WBGene00017124,WBGene00017124,174179,,E04F6.4,PLD3,23646,29.567,1.61E-49,179,OnlyCelToHuman2,
WBGene00017125,WBGene00017125,174180,acdh-12,E04F6.5,ACADVL,37,48.376,0,560,RBH,
WBGene00017131,WBGene00017131,184041,,E04F6.15,WWOX,51741,36.218,7.34E-64,207,OnlyCelToHuman2,
WBGene00017135,WBGene00017135,173921,,EEED8.4,PABPN1,8106,47.573,1.06E-27,105,OnlyCelToHuman2,
WBGene00017136,WBGene00017136,184043,ccpp-6,EEED8.6,AGBL4,84871,46.813,0,407,RBH,
WBGene00017137,WBGene00017137,173918,pink-1,EEED8.9,PINK1,65018,31.743,0,214,RBH,
WBGene00017138,WBGene00017138,173919,,EEED8.10,FBXL20,84961,24.455,4.36E-15,77.8,OnlyCelToHuman2,
WBGene00017140,WBGene00017140,173922,,EEED8.12,PABPN1,8106,48.544,1.03E-27,105,OnlyCelToHuman2,
WBGene00017144,WBGene00017144,173917,brap-2,EEED8.16,BRAP,8315,36.993,0,391,RBH,
WBGene00017154,WBGene00017154,180969,ugt-57,F01E11.1,UGT8,7368,28.063,1.97E-38,148,OnlyCelToHuman2,
WBGene00017157,WBGene00017157,180970,tyra-2,F01E11.5,HTR1A,3350,30.337,3.95E-63,210,OnlyCelToHuman2,
WBGene00017158,WBGene00017158,175829,hpo-10,F01F1.1,LENG8,114823,50.885,0,224,RBH,
WBGene00017159,WBGene00017159,175828,,F01F1.2,CMC1,152100,29.897,0.00000000288,50.8,RBH,
WBGene00017161,WBGene00017161,175823,rabn-5,F01F1.4,RABEP1,9135,29.677,0,105,RBH,
WBGene00017161,WBGene00017161,175823,rabn-5,F01F1.4,RABEP2,79874,29.5,0.00000000014,62.8,NotRBH-HCOPandCelEqual,
WBGene00017162,WBGene00017162,175818,ddx-23,F01F1.7,DDX23,9416,67.642,0,834,RBH,
WBGene00017163,WBGene00017163,175822,dnpp-1,F01F1.9,DNPEP,23549,50.429,0,462,RBH,
WBGene00017164,WBGene00017164,184063,eng-1,F01F1.10,ENGASE,64772,40.625,0,252,RBH,
WBGene00017166,WBGene00017166,175827,aldo-2,F01F1.12,ALDOA,226,65.922,7.17E-163,459,OnlyCelToHuman2,
WBGene00017169,WBGene00017169,175824,,F01F1.15,CNPY2,10330,35.185,0,92.4,RBH,
WBGene00017170,WBGene00017170,184069,,F01G12.1,SLC31A1,1317,53.061,4.04E-09,55.1,OnlyCelToHuman2,
WBGene00017174,WBGene00017174,178754,tat-6,F02C9.3,ATP9B,374868,55.45,0,1186,OnlyCelToHuman2,
WBGene00017176,WBGene00017176,184090,nmur-3,F02E8.2,NMUR2,56923,23.136,1.38E-19,90.1,OnlyCelToHuman2,
WBGene00017178,WBGene00017178,180717,atg-16.1,F02E8.5,ATG16L1,55054,30.654,0,233,RBH,
WBGene00017179,WBGene00017179,173671,wht-4,F02E11.1,ABCG4,64137,643,0,269,OnlyCelToHuman,
WBGene00017183,WBGene00017183,184099,scl-15,F02E11.5,CRISP2,7180,32.161,7.95E-19,81.3,OnlyCelToHuman2,
WBGene00017184,WBGene00017184,180418,ncam-1,F02G3.1,TTN,7273,24.719,1.97E-26,117,OnlyCelToHuman2,
WBGene00017190,WBGene00017190,184118,,F07B7.12,MYCBP2,23077,24.607,3.18E-133,466,OnlyCelToHuman2,
WBGene00017195,WBGene00017195,179306,glo-4,F07C3.4,HERC4,26091,27.078,9.84E-28,121,OnlyCelToHuman2,
WBGene00017198,WBGene00017198,24104398,nhr-36,F07C3.10,RARA,5914,153,0,79.7,OnlyCelToHuman,
WBGene00017205,WBGene00017205,179147,,F07C4.12,NLGN4X,57502,30.189,1.41E-59,211,OnlyCelToHuman2,
WBGene00017210,WBGene00017210,173564,,F07E5.5,ZCCHC9,84240,47.581,0,130,RBH,
WBGene00017217,WBGene00017217,173927,,F07F6.4,ARFGAP3,26286,39.13,0,300,RBH,
WBGene00017217,WBGene00017217,173927,,F07F6.4,ARFGAP2,84364,35.175,0,266,NotRBH-HCOPandCelEqual,
WBGene00017220,WBGene00017220,173926,,F07F6.8,APOL3,80833,24.066,0.0000000429,53.5,RBH,
WBGene00017233,WBGene00017233,179121,lmd-4,F07G11.9,CHIT1,1118,30,1.50E-38,151,OnlyCelToHuman2,
WBGene00017237,WBGene00017237,177673,pole-2,F08B4.5,POLE2,5427,30.095,0,283,RBH,
WBGene00017238,WBGene00017238,177674,,F08B4.7,SNRPC,6631,48.8,0,89,RBH,
WBGene00017240,WBGene00017240,184174,calu-2,F08B6.3,RCN3,57333,34.137,8.32E-36,130,OnlyCelToHuman2,
WBGene00017241,WBGene00017241,181021,pcyt-1,F08C6.2,PCYT1B,9468,50.193,0,272,RBH,
WBGene00017244,WBGene00017244,181019,apy-1,F08C6.6,CANT1,124583,50.333,0,290,RBH,
WBGene00017245,WBGene00017245,173625,srpa-72,F08D12.1,SRP72,6731,28.855,0,237,RBH,
WBGene00017259,WBGene00017259,184192,,F08F1.9,CCNA1,8900,46.875,1.17E-14,68.9,OnlyCelToHuman2,
WBGene00017261,WBGene00017261,178928,acl-6,F08F3.2,GPAM,57678,27.924,0,244,RBH,
WBGene00017261,WBGene00017261,178928,acl-6,F08F3.2,GPAT2,150763,23.472,0,102,NotRBH-HCOPandCelEqual,
WBGene00017262,WBGene00017262,178924,,F08F3.4,TDH,157739,50.82,0,177,RBH,
WBGene00017265,WBGene00017265,178929,snpc-1.3,F08F3.9,SNAPC1,6617,22.867,1.02E-10,62.8,OnlyCelToHuman2,
WBGene00017268,WBGene00017268,176047,hmgr-1,F08F8.2,HMGCR,3156,46.751,0,409,RBH,
WBGene00017269,WBGene00017269,176046,,F08F8.4,ESCO2,157570,27.237,0.00000000188,58.5,RBH,
WBGene00017272,WBGene00017272,176043,,F08F8.7,RPE,6120,60,0,283,RBH,
WBGene00017272,WBGene00017272,176043,,F08F8.7,RPEL1,729020,56.818,0,265,NotRBH-HCOPandCelEqual,
WBGene00017273,WBGene00017273,176044,gos-28,F08F8.8,GOSR1,9527,35.743,0,154,RBH,
WBGene00017277,WBGene00017277,353395,,F09C12.2,MAPK7,5598,359,0,277,OnlyCelToHuman,
WBGene00017279,WBGene00017279,173881,,F09C12.8,UBASH3B,84959,35.644,5.20E-23,99,OnlyCelToHuman2,
WBGene00017280,WBGene00017280,173606,usp-39,F09D1.1,USP39,10713,63.816,0,629,RBH,
WBGene00017282,WBGene00017282,173912,algn-2,F09E5.2,ALG2,85365,46.898,0,364,RBH,
WBGene00017283,WBGene00017283,173911,,F09E5.3,DERA,51071,53.629,0,268,RBH,
WBGene00017284,WBGene00017284,173910,sec-6,F09E5.5,TNFAIP2,7127,19.968,0,86.3,NotRBH-HCOPandCelEqual,
WBGene00017284,WBGene00017284,173910,sec-6,F09E5.5,EXOC3,11336,32.469,0,425,RBH,
WBGene00017284,WBGene00017284,173910,sec-6,F09E5.5,EXOC3L4,91828,21.757,0.0000000962,54.7,NotRBH-HCOPandCelEqual,
WBGene00017284,WBGene00017284,173910,sec-6,F09E5.5,EXOC3L1,283849,21.692,0,184,NotRBH-HCOPandCelEqual,
